,0
277939,180171
76421,180172
272326,180173
239431,180174
387374,180175
243666,180176
273328,180177
458410,180178
172018,180179
389243,180180
138710,180181
260117,180182
284130,180183
219436,180184
329426,180185
277576,180186
31413,180187
148207,180188
97082,180189
111342,180190
318255,180191
291736,180192
66858,180193
456403,180194
101902,180195
369946,180196
54277,180197
459971,180198
16624,180199
309412,180200
113079,180201
243639,180202
462218,180203
131749,180204
267829,180205
98927,180206
379734,180207
321612,180208
215630,180209
437517,180210
29769,180211
79369,180212
375295,180213
404391,180214
45962,180215
150999,180216
31213,180217
452383,180218
100657,180219
215625,180220
439589,180221
178062,180222
157570,180223
168491,180224
78893,180225
240186,180226
153796,180227
438899,180228
320987,180229
80483,180230
396647,180231
32016,180232
3178,180233
430000,180234
185860,180235
172429,180236
272020,180237
466450,180238
268080,180239
267202,180240
285385,180241
224875,180242
1553,180243
374752,180244
11627,180245
464426,180246
458860,180247
343471,180248
10053,180249
240936,180250
169772,180251
154820,180252
111806,180253
73891,180254
131672,180255
177609,180256
269975,180257
265813,180258
360629,180259
147202,180260
287998,180261
4731,180262
314944,180263
289270,180264
261315,180265
66347,180266
271060,180267
55204,180268
345814,180269
163424,180270
412461,180271
345907,180272
26318,180273
117916,180274
419019,180275
9870,180276
33891,180277
188653,180278
315540,180279
285497,180280
171722,180281
41456,180282
213894,180283
352440,180284
345713,180285
200974,180286
327312,180287
228067,180288
79653,180289
90434,180290
392334,180291
382850,180292
58994,180293
426380,180294
406380,180295
254292,180296
202096,180297
440875,180298
290023,180299
9390,180300
343647,180301
308360,180302
313356,180303
308821,180304
274861,180305
204237,180306
461622,180307
309629,180308
110222,180309
314306,180310
436551,180311
43569,180312
269119,180313
323666,180314
55820,180315
255474,180316
280338,180317
402942,180318
382010,180319
308098,180320
356009,180321
463713,180322
304274,180323
271520,180324
427941,180325
107866,180326
247093,180327
419704,180328
439035,180329
424452,180330
36343,180331
13732,180332
300757,180333
448384,180334
301831,180335
134224,180336
420131,180337
276424,180338
24771,180339
114878,180340
282337,180341
106069,180342
255919,180343
173004,180344
219064,180345
131632,180346
203585,180347
336221,180348
165764,180349
324440,180350
162755,180351
264646,180352
234641,180353
287582,180354
440344,180355
197389,180356
413859,180357
130251,180358
417867,180359
270138,180360
292381,180361
234698,180362
279480,180363
9919,180364
102994,180365
181141,180366
14086,180367
458174,180368
384869,180369
207731,180370
451737,180371
293166,180372
390067,180373
227886,180374
112388,180375
192243,180376
60747,180377
1761,180378
336691,180379
156320,180380
91742,180381
408066,180382
100461,180383
442296,180384
172465,180385
219092,180386
69198,180387
160565,180388
66950,180389
439513,180390
105490,180391
178381,180392
53946,180393
416277,180394
135923,180395
299968,180396
101348,180397
451302,180398
397996,180399
311454,180400
108372,180401
123043,180402
429855,180403
300082,180404
427383,180405
365612,180406
114812,180407
51370,180408
136090,180409
331429,180410
369686,180411
438121,180412
31965,180413
161286,180414
194515,180415
23436,180416
17845,180417
269887,180418
297440,180419
386871,180420
246182,180421
433555,180422
185705,180423
443791,180424
369205,180425
162369,180426
31150,180427
284101,180428
113259,180429
302930,180430
349610,180431
188416,180432
383489,180433
124565,180434
120898,180435
19313,180436
180338,180437
166976,180438
120612,180439
71213,180440
429494,180441
91908,180442
159466,180443
366137,180444
307229,180445
48931,180446
60598,180447
157946,180448
160753,180449
90049,180450
175738,180451
312650,180452
269283,180453
336722,180454
442957,180455
399168,180456
144026,180457
22596,180458
306916,180459
374791,180460
14760,180461
211144,180462
213914,180463
170466,180464
71672,180465
444637,180466
236365,180467
431052,180468
186549,180469
303829,180470
281957,180471
78152,180472
329267,180473
433993,180474
216595,180475
234836,180476
400638,180477
428063,180478
41698,180479
382246,180480
216923,180481
299070,180482
47186,180483
122258,180484
103936,180485
384862,180486
108146,180487
84049,180488
400601,180489
16724,180490
215706,180491
72038,180492
446430,180493
451696,180494
460347,180495
1342,180496
182961,180497
125201,180498
45899,180499
274323,180500
17615,180501
370757,180502
12136,180503
269420,180504
389367,180505
463907,180506
134107,180507
208789,180508
402205,180509
307493,180510
10542,180511
375830,180512
359479,180513
230355,180514
183336,180515
48120,180516
208108,180517
394042,180518
190171,180519
86960,180520
75401,180521
416567,180522
315299,180523
38400,180524
320638,180525
400807,180526
89275,180527
82696,180528
273241,180529
410103,180530
287093,180531
396901,180532
353637,180533
126253,180534
95735,180535
346134,180536
403516,180537
265987,180538
453300,180539
187594,180540
404841,180541
320488,180542
33399,180543
205039,180544
116316,180545
432421,180546
425709,180547
135543,180548
125280,180549
320602,180550
368761,180551
99720,180552
352966,180553
192942,180554
335841,180555
232526,180556
8085,180557
179325,180558
367056,180559
81420,180560
464308,180561
300987,180562
365497,180563
27868,180564
62499,180565
365881,180566
442307,180567
129023,180568
190365,180569
318156,180570
157377,180571
303602,180572
466599,180573
216094,180574
66204,180575
285012,180576
18202,180577
374046,180578
306050,180579
461643,180580
108717,180581
110086,180582
1333,180583
248150,180584
42807,180585
199519,180586
255096,180587
443498,180588
339188,180589
104700,180590
460342,180591
400311,180592
453971,180593
345821,180594
440007,180595
431388,180596
52357,180597
199500,180598
271975,180599
308869,180600
310397,180601
115085,180602
171866,180603
333288,180604
181771,180605
174177,180606
182606,180607
445959,180608
274537,180609
371548,180610
26052,180611
283080,180612
382873,180613
242930,180614
149750,180615
108399,180616
443671,180617
175300,180618
466203,180619
414351,180620
153114,180621
22978,180622
127467,180623
336521,180624
446237,180625
277266,180626
43297,180627
180901,180628
26395,180629
460600,180630
140003,180631
254145,180632
234172,180633
62144,180634
50861,180635
440039,180636
276728,180637
127402,180638
366164,180639
29540,180640
391538,180641
326541,180642
401730,180643
393913,180644
281927,180645
364398,180646
83938,180647
141493,180648
245416,180649
238159,180650
134077,180651
373231,180652
133656,180653
240357,180654
362264,180655
201731,180656
428607,180657
81832,180658
271243,180659
257143,180660
231871,180661
376501,180662
165654,180663
364765,180664
464174,180665
119883,180666
95614,180667
304518,180668
294560,180669
159616,180670
110974,180671
174161,180672
448809,180673
413619,180674
369881,180675
415713,180676
289311,180677
104027,180678
373094,180679
166518,180680
463068,180681
223179,180682
276309,180683
346171,180684
318935,180685
331092,180686
159388,180687
8467,180688
185549,180689
37351,180690
64643,180691
234252,180692
459033,180693
284301,180694
12749,180695
139059,180696
197189,180697
383354,180698
364664,180699
382218,180700
368357,180701
434945,180702
451074,180703
380531,180704
114904,180705
406092,180706
382766,180707
365274,180708
436825,180709
410948,180710
390843,180711
330591,180712
455617,180713
359664,180714
260221,180715
937,180716
448994,180717
52483,180718
314878,180719
319244,180720
117177,180721
447455,180722
112911,180723
279291,180724
253328,180725
8138,180726
186186,180727
193656,180728
450004,180729
170224,180730
463610,180731
191623,180732
83320,180733
48644,180734
177945,180735
198947,180736
13632,180737
335537,180738
94682,180739
40264,180740
183410,180741
173013,180742
88867,180743
141236,180744
420925,180745
80551,180746
146249,180747
363812,180748
305829,180749
436404,180750
376750,180751
928,180752
319300,180753
160880,180754
147729,180755
313275,180756
197384,180757
375362,180758
169785,180759
87854,180760
302615,180761
323523,180762
456943,180763
34189,180764
123297,180765
193159,180766
370159,180767
9060,180768
249360,180769
39554,180770
124304,180771
77433,180772
205414,180773
110239,180774
362830,180775
9846,180776
378943,180777
26077,180778
246460,180779
72473,180780
324907,180781
218059,180782
389825,180783
8046,180784
153131,180785
459482,180786
110809,180787
269906,180788
133846,180789
239764,180790
337059,180791
155860,180792
173982,180793
461816,180794
138785,180795
50680,180796
306873,180797
9368,180798
374161,180799
104055,180800
382537,180801
191267,180802
122831,180803
347951,180804
126399,180805
352453,180806
329413,180807
11287,180808
244690,180809
396235,180810
329798,180811
258512,180812
406274,180813
67967,180814
354274,180815
267166,180816
358862,180817
165774,180818
375298,180819
388029,180820
350990,180821
329560,180822
317167,180823
450479,180824
123342,180825
66004,180826
386801,180827
227106,180828
422695,180829
180830,180830
324753,180831
187772,180832
81409,180833
96721,180834
14309,180835
113872,180836
198888,180837
65339,180838
16240,180839
163878,180840
334172,180841
47289,180842
212433,180843
436649,180844
409396,180845
233237,180846
370252,180847
185623,180848
424419,180849
158535,180850
257755,180851
158771,180852
294194,180853
397376,180854
224251,180855
149587,180856
398443,180857
338617,180858
290155,180859
379209,180860
240371,180861
43351,180862
126635,180863
333607,180864
195673,180865
403540,180866
62545,180867
456044,180868
237349,180869
403327,180870
246996,180871
394220,180872
373330,180873
129837,180874
433681,180875
312771,180876
395342,180877
341820,180878
168568,180879
68517,180880
73561,180881
153685,180882
165759,180883
336126,180884
195044,180885
362651,180886
29856,180887
138093,180888
66317,180889
246187,180890
143754,180891
378207,180892
215811,180893
461075,180894
217229,180895
455497,180896
31290,180897
163715,180898
114590,180899
277221,180900
166527,180901
319845,180902
270822,180903
37371,180904
25101,180905
396840,180906
2953,180907
312086,180908
401365,180909
251023,180910
352106,180911
295171,180912
390798,180913
7929,180914
208625,180915
459111,180916
301858,180917
79898,180918
392307,180919
9065,180920
257198,180921
449603,180922
266330,180923
462657,180924
170908,180925
173541,180926
191044,180927
217709,180928
427249,180929
434629,180930
182114,180931
174006,180932
446823,180933
34951,180934
192481,180935
315232,180936
408317,180937
112103,180938
367157,180939
283315,180940
176390,180941
178810,180942
366262,180943
187870,180944
284638,180945
181595,180946
335985,180947
13611,180948
139383,180949
317255,180950
448726,180951
311168,180952
144636,180953
412066,180954
413246,180955
36681,180956
41641,180957
205523,180958
197677,180959
283930,180960
225297,180961
436295,180962
429687,180963
407714,180964
430999,180965
436111,180966
98077,180967
409731,180968
353558,180969
89195,180970
99235,180971
279909,180972
210827,180973
372226,180974
28440,180975
234899,180976
465870,180977
58465,180978
381991,180979
389343,180980
454697,180981
106028,180982
408475,180983
356335,180984
315138,180985
440829,180986
56191,180987
312876,180988
92110,180989
131888,180990
181544,180991
343807,180992
438727,180993
210287,180994
156272,180995
263540,180996
142471,180997
174049,180998
331882,180999
177824,181000
128694,181001
74811,181002
248064,181003
449337,181004
458510,181005
203265,181006
40605,181007
38982,181008
29889,181009
379614,181010
218198,181011
374798,181012
350584,181013
339114,181014
40793,181015
180069,181016
129950,181017
378371,181018
394618,181019
311782,181020
183449,181021
271680,181022
302314,181023
431069,181024
184024,181025
70438,181026
238102,181027
46496,181028
398171,181029
155044,181030
234781,181031
97894,181032
297594,181033
107061,181034
427322,181035
403199,181036
284184,181037
376733,181038
216597,181039
329711,181040
16255,181041
263873,181042
34231,181043
153522,181044
293795,181045
453096,181046
44895,181047
255776,181048
397010,181049
191254,181050
59350,181051
215225,181052
250951,181053
100171,181054
12638,181055
134854,181056
455067,181057
103619,181058
86745,181059
308933,181060
144313,181061
220576,181062
241866,181063
125540,181064
457526,181065
270505,181066
27863,181067
458363,181068
23076,181069
228165,181070
238543,181071
255146,181072
44891,181073
446467,181074
102076,181075
415429,181076
46834,181077
293766,181078
102277,181079
412886,181080
145896,181081
276069,181082
243959,181083
249436,181084
113870,181085
131147,181086
443339,181087
224561,181088
297062,181089
412476,181090
193503,181091
39774,181092
256443,181093
366593,181094
81719,181095
397604,181096
254953,181097
9337,181098
963,181099
323242,181100
152596,181101
112239,181102
229919,181103
211504,181104
372827,181105
40068,181106
6980,181107
356957,181108
21982,181109
300771,181110
100087,181111
352852,181112
392298,181113
401501,181114
95027,181115
271273,181116
27610,181117
264359,181118
207939,181119
424813,181120
370276,181121
187803,181122
436191,181123
340267,181124
454891,181125
259118,181126
327879,181127
199954,181128
299310,181129
164632,181130
60006,181131
303720,181132
135554,181133
145303,181134
201570,181135
217368,181136
399278,181137
314536,181138
204576,181139
30275,181140
267816,181141
430851,181142
236812,181143
245582,181144
165322,181145
254057,181146
446568,181147
145551,181148
44821,181149
143136,181150
444409,181151
14905,181152
141389,181153
298513,181154
403831,181155
111756,181156
221882,181157
329258,181158
456588,181159
360349,181160
327028,181161
93326,181162
293372,181163
389310,181164
398189,181165
281033,181166
204731,181167
347966,181168
143086,181169
333548,181170
434570,181171
96161,181172
73522,181173
71856,181174
149011,181175
120607,181176
207466,181177
440476,181178
445568,181179
239450,181180
357735,181181
259966,181182
59043,181183
19208,181184
172846,181185
39242,181186
251097,181187
424850,181188
334983,181189
107480,181190
258296,181191
78146,181192
413907,181193
166734,181194
218860,181195
255626,181196
423812,181197
27975,181198
358372,181199
331441,181200
48300,181201
31797,181202
59743,181203
274893,181204
98447,181205
79551,181206
281977,181207
230906,181208
86311,181209
374182,181210
139409,181211
401789,181212
336991,181213
321749,181214
466626,181215
238258,181216
157690,181217
245213,181218
95282,181219
262276,181220
210940,181221
352437,181222
268038,181223
313416,181224
211571,181225
349588,181226
175634,181227
59542,181228
344404,181229
48403,181230
13295,181231
47791,181232
311495,181233
20371,181234
194050,181235
30459,181236
440647,181237
10629,181238
82629,181239
116267,181240
305315,181241
271938,181242
63210,181243
381760,181244
263219,181245
300344,181246
422967,181247
281074,181248
278070,181249
320268,181250
298899,181251
455683,181252
444999,181253
181755,181254
355943,181255
327637,181256
29390,181257
368093,181258
341105,181259
247139,181260
38235,181261
416116,181262
286022,181263
372968,181264
406741,181265
41674,181266
453589,181267
377616,181268
209300,181269
204878,181270
2722,181271
10253,181272
85754,181273
57556,181274
244719,181275
169854,181276
45300,181277
98801,181278
340032,181279
215560,181280
261375,181281
113333,181282
268133,181283
152562,181284
424146,181285
241514,181286
37358,181287
224928,181288
281834,181289
173921,181290
302471,181291
408570,181292
303360,181293
209789,181294
55271,181295
383918,181296
139842,181297
452423,181298
124824,181299
29179,181300
193347,181301
319473,181302
37535,181303
165585,181304
93851,181305
335192,181306
392053,181307
95232,181308
50544,181309
417473,181310
451230,181311
139794,181312
457999,181313
46713,181314
94416,181315
165288,181316
394266,181317
794,181318
79897,181319
413514,181320
226780,181321
25104,181322
413131,181323
281979,181324
96076,181325
460462,181326
354222,181327
424256,181328
328117,181329
93498,181330
382175,181331
400070,181332
177011,181333
41833,181334
36876,181335
47881,181336
31977,181337
172823,181338
5705,181339
188658,181340
300756,181341
81520,181342
368586,181343
354526,181344
126511,181345
62928,181346
448830,181347
463987,181348
130945,181349
377368,181350
235747,181351
173656,181352
404038,181353
141810,181354
29693,181355
126201,181356
214860,181357
417389,181358
56449,181359
252016,181360
459785,181361
423288,181362
141473,181363
279268,181364
173439,181365
111654,181366
95538,181367
42322,181368
192246,181369
109417,181370
210172,181371
185505,181372
26165,181373
450329,181374
138749,181375
373507,181376
186662,181377
448840,181378
251761,181379
379768,181380
430641,181381
122071,181382
368118,181383
421477,181384
35540,181385
280307,181386
413972,181387
328575,181388
415675,181389
338992,181390
323540,181391
230330,181392
99768,181393
289544,181394
432081,181395
258400,181396
353074,181397
257331,181398
461917,181399
90159,181400
428739,181401
84115,181402
30328,181403
37664,181404
27310,181405
446126,181406
375103,181407
85926,181408
350568,181409
98734,181410
431879,181411
243513,181412
148579,181413
218820,181414
318500,181415
463047,181416
274384,181417
367435,181418
149832,181419
124025,181420
81978,181421
78748,181422
11099,181423
323332,181424
462732,181425
426964,181426
454798,181427
272103,181428
225503,181429
302349,181430
125223,181431
390807,181432
132379,181433
129100,181434
251063,181435
423059,181436
14340,181437
370793,181438
333953,181439
176588,181440
311342,181441
307957,181442
346554,181443
271803,181444
444586,181445
466322,181446
457087,181447
77950,181448
420025,181449
359727,181450
159255,181451
430551,181452
46295,181453
341168,181454
131448,181455
270896,181456
60064,181457
48598,181458
41784,181459
378632,181460
343070,181461
37484,181462
41223,181463
406516,181464
421028,181465
237431,181466
3859,181467
418911,181468
379499,181469
270649,181470
420370,181471
435487,181472
38760,181473
390075,181474
265661,181475
459917,181476
460899,181477
405053,181478
437140,181479
124062,181480
123900,181481
170836,181482
334887,181483
221214,181484
332419,181485
372404,181486
377941,181487
305223,181488
200748,181489
140155,181490
257902,181491
413161,181492
330476,181493
87800,181494
4576,181495
164903,181496
20753,181497
329980,181498
94456,181499
364205,181500
92081,181501
90023,181502
309579,181503
100041,181504
5577,181505
148898,181506
298248,181507
452309,181508
126885,181509
172114,181510
261933,181511
35674,181512
346365,181513
312859,181514
113062,181515
28066,181516
414499,181517
450140,181518
148307,181519
326040,181520
312750,181521
458835,181522
273278,181523
369601,181524
57042,181525
257401,181526
32230,181527
110963,181528
324565,181529
65691,181530
35342,181531
124848,181532
73989,181533
64254,181534
460685,181535
2725,181536
207571,181537
441799,181538
211957,181539
270155,181540
354437,181541
337453,181542
431582,181543
58951,181544
230711,181545
394698,181546
18781,181547
164145,181548
224333,181549
300889,181550
373074,181551
464313,181552
421111,181553
50775,181554
406085,181555
319775,181556
308344,181557
273339,181558
232119,181559
74593,181560
421604,181561
193188,181562
82131,181563
328172,181564
71262,181565
113868,181566
367186,181567
143259,181568
345740,181569
178234,181570
421903,181571
229685,181572
352074,181573
155992,181574
213143,181575
436232,181576
15717,181577
412195,181578
229576,181579
451031,181580
37382,181581
165369,181582
290499,181583
193526,181584
256841,181585
436137,181586
245267,181587
335705,181588
409082,181589
170589,181590
257631,181591
31756,181592
232983,181593
296885,181594
41618,181595
254177,181596
115247,181597
28223,181598
193621,181599
264098,181600
72622,181601
126760,181602
47691,181603
369547,181604
447086,181605
298298,181606
159922,181607
444842,181608
20919,181609
183071,181610
366366,181611
41448,181612
160275,181613
241820,181614
120952,181615
384663,181616
325917,181617
3017,181618
276007,181619
33430,181620
318546,181621
155487,181622
180785,181623
137501,181624
21069,181625
98737,181626
407011,181627
81691,181628
79850,181629
97099,181630
1453,181631
255377,181632
51199,181633
425664,181634
36498,181635
17966,181636
406895,181637
66992,181638
258405,181639
363839,181640
326603,181641
399315,181642
438453,181643
391358,181644
330304,181645
13227,181646
444520,181647
287379,181648
11878,181649
399853,181650
141278,181651
450961,181652
449508,181653
326583,181654
221392,181655
391097,181656
9584,181657
300801,181658
56929,181659
39200,181660
196502,181661
241294,181662
261392,181663
93548,181664
351255,181665
239388,181666
394784,181667
463724,181668
126323,181669
220058,181670
115494,181671
250937,181672
97290,181673
269436,181674
64305,181675
123935,181676
5971,181677
212101,181678
273312,181679
292731,181680
108495,181681
182032,181682
450775,181683
446048,181684
333156,181685
366202,181686
340761,181687
406557,181688
74439,181689
352616,181690
369690,181691
113990,181692
141557,181693
54176,181694
293187,181695
175777,181696
440232,181697
457910,181698
177807,181699
95179,181700
266209,181701
110409,181702
433112,181703
457588,181704
351613,181705
166721,181706
165038,181707
426071,181708
27032,181709
240392,181710
179258,181711
386575,181712
87095,181713
287453,181714
400939,181715
457291,181716
163816,181717
249552,181718
462076,181719
126919,181720
131514,181721
111577,181722
132918,181723
279904,181724
239247,181725
461705,181726
11919,181727
134066,181728
436975,181729
29120,181730
408596,181731
188915,181732
262237,181733
162648,181734
6516,181735
168822,181736
100026,181737
27330,181738
187373,181739
462893,181740
252217,181741
54002,181742
360159,181743
110599,181744
459437,181745
122378,181746
123203,181747
14685,181748
167503,181749
440345,181750
378412,181751
302344,181752
355165,181753
63587,181754
422951,181755
318125,181756
283302,181757
167045,181758
167525,181759
188710,181760
4701,181761
366026,181762
437239,181763
402435,181764
455956,181765
260030,181766
125481,181767
106008,181768
49634,181769
130531,181770
40007,181771
131647,181772
103148,181773
62410,181774
86749,181775
254923,181776
254084,181777
346182,181778
190648,181779
417656,181780
201171,181781
446670,181782
130596,181783
25328,181784
421939,181785
82418,181786
465424,181787
296622,181788
390142,181789
260331,181790
197078,181791
86943,181792
8459,181793
60392,181794
135415,181795
280206,181796
158032,181797
426578,181798
259813,181799
331668,181800
27370,181801
63266,181802
135240,181803
241590,181804
205837,181805
9393,181806
39659,181807
15167,181808
366006,181809
324435,181810
422945,181811
15186,181812
164687,181813
129253,181814
327759,181815
109816,181816
26639,181817
192905,181818
346027,181819
308244,181820
239037,181821
11243,181822
182095,181823
119437,181824
90319,181825
357754,181826
91861,181827
294839,181828
232397,181829
419091,181830
168175,181831
101411,181832
168431,181833
198078,181834
409416,181835
147685,181836
385600,181837
271623,181838
387806,181839
447460,181840
222575,181841
274755,181842
311317,181843
242080,181844
266160,181845
299577,181846
9670,181847
64459,181848
281539,181849
88295,181850
73307,181851
203400,181852
241883,181853
188625,181854
27616,181855
228620,181856
337217,181857
74283,181858
223077,181859
88808,181860
208105,181861
48634,181862
288389,181863
386912,181864
218471,181865
206523,181866
332246,181867
138951,181868
164021,181869
5814,181870
378895,181871
315255,181872
181602,181873
90738,181874
152950,181875
177475,181876
142255,181877
207043,181878
67991,181879
16312,181880
210623,181881
122045,181882
425879,181883
295393,181884
188039,181885
118622,181886
238441,181887
8863,181888
238168,181889
427241,181890
199477,181891
13408,181892
243078,181893
272830,181894
443732,181895
285917,181896
462978,181897
376249,181898
456063,181899
373517,181900
344518,181901
255431,181902
428617,181903
215642,181904
182725,181905
224564,181906
222438,181907
159436,181908
173484,181909
107548,181910
41730,181911
276100,181912
50725,181913
249512,181914
337561,181915
191426,181916
419501,181917
128708,181918
81475,181919
258670,181920
75504,181921
410668,181922
267406,181923
77216,181924
223565,181925
43594,181926
88380,181927
424649,181928
240404,181929
352612,181930
381836,181931
240030,181932
106623,181933
379853,181934
112941,181935
67954,181936
170272,181937
18114,181938
143278,181939
168976,181940
262474,181941
97919,181942
386295,181943
138699,181944
349978,181945
449407,181946
223576,181947
375711,181948
84883,181949
454235,181950
423692,181951
185412,181952
465512,181953
386404,181954
207286,181955
386456,181956
65280,181957
142185,181958
57995,181959
429718,181960
102450,181961
372393,181962
156211,181963
462918,181964
365825,181965
301914,181966
297741,181967
310169,181968
366831,181969
427717,181970
190524,181971
240526,181972
180481,181973
374782,181974
83900,181975
300902,181976
148526,181977
281800,181978
170005,181979
218799,181980
186667,181981
123269,181982
363775,181983
355706,181984
124682,181985
277648,181986
97356,181987
226162,181988
87801,181989
263911,181990
115163,181991
37528,181992
207288,181993
263123,181994
239670,181995
219489,181996
268886,181997
411971,181998
347919,181999
117566,182000
339047,182001
109165,182002
120104,182003
265318,182004
283517,182005
14304,182006
376701,182007
411683,182008
32813,182009
425891,182010
262844,182011
286586,182012
310915,182013
419172,182014
314107,182015
96488,182016
452579,182017
301479,182018
165128,182019
457387,182020
134477,182021
431097,182022
265307,182023
382566,182024
428829,182025
425453,182026
185593,182027
355498,182028
214923,182029
392643,182030
328785,182031
332294,182032
210121,182033
222867,182034
404181,182035
119980,182036
83906,182037
402394,182038
20412,182039
104266,182040
132287,182041
70227,182042
232470,182043
251090,182044
364708,182045
332043,182046
434207,182047
237161,182048
355134,182049
278017,182050
125985,182051
405923,182052
125742,182053
428851,182054
194671,182055
201919,182056
297505,182057
52663,182058
448894,182059
334212,182060
139658,182061
236272,182062
189101,182063
424853,182064
277454,182065
12059,182066
413551,182067
359191,182068
45551,182069
161191,182070
431187,182071
57888,182072
46231,182073
451978,182074
316137,182075
87878,182076
426653,182077
299713,182078
453667,182079
171416,182080
176556,182081
226991,182082
271809,182083
226794,182084
395486,182085
224888,182086
286518,182087
361624,182088
196543,182089
453381,182090
221626,182091
9890,182092
49048,182093
165907,182094
388902,182095
397017,182096
79825,182097
40809,182098
436161,182099
535,182100
214545,182101
164660,182102
28546,182103
446304,182104
116434,182105
286309,182106
128134,182107
117625,182108
15103,182109
265585,182110
129753,182111
321790,182112
323575,182113
418201,182114
414832,182115
450023,182116
154944,182117
452657,182118
140521,182119
173746,182120
57269,182121
404325,182122
387638,182123
323819,182124
244518,182125
225228,182126
268489,182127
74464,182128
369290,182129
287602,182130
361295,182131
185072,182132
149993,182133
466603,182134
166692,182135
266778,182136
395688,182137
321727,182138
447863,182139
277605,182140
438268,182141
163743,182142
146794,182143
365598,182144
444972,182145
194001,182146
156437,182147
272199,182148
105044,182149
95100,182150
288683,182151
235444,182152
422377,182153
234746,182154
290590,182155
334387,182156
418202,182157
258202,182158
179045,182159
139689,182160
335473,182161
147174,182162
271507,182163
49287,182164
405867,182165
389086,182166
103892,182167
441694,182168
267112,182169
349410,182170
305034,182171
210592,182172
3396,182173
386681,182174
316265,182175
373455,182176
408339,182177
223649,182178
230877,182179
402523,182180
165102,182181
117836,182182
385281,182183
58965,182184
195246,182185
432105,182186
168692,182187
126823,182188
346591,182189
284583,182190
119410,182191
94098,182192
313178,182193
179876,182194
224925,182195
632,182196
193950,182197
327651,182198
442569,182199
247903,182200
348350,182201
260069,182202
455235,182203
435288,182204
436334,182205
346515,182206
18014,182207
364275,182208
425828,182209
451637,182210
70928,182211
443024,182212
376279,182213
106049,182214
356868,182215
118635,182216
420403,182217
410639,182218
251697,182219
357027,182220
387414,182221
37174,182222
466205,182223
431506,182224
225756,182225
380862,182226
118350,182227
253484,182228
394813,182229
89080,182230
125360,182231
240019,182232
75530,182233
59686,182234
279490,182235
318831,182236
224644,182237
433943,182238
290729,182239
378442,182240
90038,182241
265672,182242
102350,182243
89388,182244
305407,182245
106738,182246
340682,182247
169432,182248
124949,182249
462622,182250
9680,182251
84234,182252
174961,182253
37200,182254
184992,182255
287121,182256
127074,182257
203518,182258
65721,182259
251211,182260
389442,182261
416267,182262
373653,182263
145914,182264
425031,182265
105453,182266
338933,182267
166817,182268
333336,182269
225598,182270
326926,182271
73317,182272
161105,182273
380230,182274
21495,182275
104745,182276
116623,182277
224704,182278
354403,182279
387305,182280
414089,182281
460729,182282
25553,182283
170956,182284
3572,182285
241176,182286
396513,182287
17578,182288
228757,182289
185582,182290
95138,182291
221740,182292
107016,182293
313710,182294
248703,182295
193324,182296
405113,182297
148045,182298
384739,182299
370713,182300
342057,182301
323970,182302
451170,182303
432663,182304
434597,182305
327513,182306
273560,182307
234790,182308
402033,182309
257429,182310
87430,182311
148910,182312
377954,182313
315270,182314
169764,182315
176834,182316
264450,182317
169993,182318
247734,182319
358187,182320
201216,182321
281564,182322
230859,182323
242559,182324
439042,182325
43959,182326
260720,182327
297824,182328
51864,182329
38675,182330
256022,182331
5139,182332
145637,182333
245536,182334
218134,182335
31695,182336
27104,182337
208449,182338
282061,182339
315627,182340
425330,182341
183743,182342
329636,182343
306598,182344
47430,182345
276523,182346
2514,182347
268358,182348
377050,182349
14325,182350
434611,182351
321198,182352
16671,182353
375596,182354
263945,182355
331082,182356
34272,182357
408852,182358
140200,182359
13222,182360
459433,182361
131926,182362
3603,182363
199815,182364
443605,182365
45356,182366
207613,182367
267208,182368
363305,182369
238750,182370
124959,182371
249362,182372
238133,182373
225971,182374
298062,182375
436571,182376
9533,182377
60809,182378
353222,182379
429743,182380
83753,182381
52230,182382
214986,182383
69566,182384
351322,182385
147317,182386
348845,182387
262088,182388
454477,182389
351375,182390
420395,182391
47649,182392
465933,182393
356816,182394
453256,182395
164814,182396
325986,182397
261060,182398
13886,182399
87984,182400
410207,182401
388576,182402
189421,182403
225546,182404
425221,182405
636,182406
429068,182407
65439,182408
295165,182409
357870,182410
280023,182411
385664,182412
426006,182413
44358,182414
154233,182415
365180,182416
46221,182417
1086,182418
55476,182419
101063,182420
8660,182421
189711,182422
96045,182423
76111,182424
127947,182425
344804,182426
7991,182427
121602,182428
56530,182429
287828,182430
341642,182431
255793,182432
120774,182433
264938,182434
164046,182435
335846,182436
113072,182437
248919,182438
317494,182439
15334,182440
420782,182441
217631,182442
73851,182443
14581,182444
229914,182445
452610,182446
98952,182447
120192,182448
258788,182449
17497,182450
387330,182451
181429,182452
25314,182453
340905,182454
310674,182455
371439,182456
130807,182457
333488,182458
254125,182459
247469,182460
417441,182461
416398,182462
33337,182463
228099,182464
129661,182465
342664,182466
84188,182467
304995,182468
296712,182469
444420,182470
127170,182471
204973,182472
446031,182473
132491,182474
108150,182475
146801,182476
460029,182477
436852,182478
350558,182479
172472,182480
89990,182481
240122,182482
10082,182483
240273,182484
434093,182485
395396,182486
433633,182487
78736,182488
310339,182489
129346,182490
26921,182491
296778,182492
52440,182493
9821,182494
179352,182495
452007,182496
377558,182497
61417,182498
354251,182499
463192,182500
387876,182501
55355,182502
16654,182503
120264,182504
